Values	total	status	pValue
Min.	0	NS	0.3630254977039846
1st Qu.	0	NS	0.3630254977039846
Median	1	NS	0.3630254977039846
Mean	1.375	NS	0.3630254977039846
3rd Qu.	1.25	NS	0.3630254977039846
Max.	6	NS	0.3630254977039846
Min.	0	S	0.3630254977039846
1st Qu.	0	S	0.3630254977039846
Median	0	S	0.3630254977039846
Mean	0.615384615384615	S	0.3630254977039846
3rd Qu.	1	S	0.3630254977039846
Max.	3	S	0.3630254977039846
