Values	total	status	pValue
Min.	16	AfrAmr	0.925755441014041
1st Qu.	16.5	AfrAmr	0.925755441014041
Median	17	AfrAmr	0.925755441014041
Mean	27.3333333333333	AfrAmr	0.925755441014041
3rd Qu.	33	AfrAmr	0.925755441014041
Max.	49	AfrAmr	0.925755441014041
Min.	7	EurAmr	0.925755441014041
1st Qu.	14	EurAmr	0.925755441014041
Median	22	EurAmr	0.925755441014041
Mean	32.4634146341463	EurAmr	0.925755441014041
3rd Qu.	35	EurAmr	0.925755441014041
Max.	163	EurAmr	0.925755441014041
