Values	total	status	pValue
Min.	0	AfrAmr	1.915949092882025e-4
1st Qu.	3	AfrAmr	1.915949092882025e-4
Median	7	AfrAmr	1.915949092882025e-4
Mean	6.48936170212766	AfrAmr	1.915949092882025e-4
3rd Qu.	9	AfrAmr	1.915949092882025e-4
Max.	23	AfrAmr	1.915949092882025e-4
Min.	0	EurAmr	1.915949092882025e-4
1st Qu.	1	EurAmr	1.915949092882025e-4
Median	3	EurAmr	1.915949092882025e-4
Mean	5.40322580645161	EurAmr	1.915949092882025e-4
3rd Qu.	6	EurAmr	1.915949092882025e-4
Max.	74	EurAmr	1.915949092882025e-4
