Values	total	status	pValue
Min.	19	AfrAmr	0.5898014131749634
1st Qu.	26	AfrAmr	0.5898014131749634
Median	53	AfrAmr	0.5898014131749634
Mean	52.5555555555556	AfrAmr	0.5898014131749634
3rd Qu.	60	AfrAmr	0.5898014131749634
Max.	104	AfrAmr	0.5898014131749634
Min.	3	EurAmr	0.5898014131749634
1st Qu.	29	EurAmr	0.5898014131749634
Median	53	EurAmr	0.5898014131749634
Mean	78.4857142857143	EurAmr	0.5898014131749634
3rd Qu.	88	EurAmr	0.5898014131749634
Max.	806	EurAmr	0.5898014131749634
