Values	total	status	pValue
Min.	3	AfrAmr	0.3559380749284185
1st Qu.	4	AfrAmr	0.3559380749284185
Median	5	AfrAmr	0.3559380749284185
Mean	5	AfrAmr	0.3559380749284185
3rd Qu.	6	AfrAmr	0.3559380749284185
Max.	7	AfrAmr	0.3559380749284185
Min.	0	EurAmr	0.3559380749284185
1st Qu.	0	EurAmr	0.3559380749284185
Median	2	EurAmr	0.3559380749284185
Mean	3	EurAmr	0.3559380749284185
3rd Qu.	4	EurAmr	0.3559380749284185
Max.	10	EurAmr	0.3559380749284185
