Values	total	status	pValue
Min.	0	AfrAmr	0.15084553407264895
1st Qu.	2.5	AfrAmr	0.15084553407264895
Median	8	AfrAmr	0.15084553407264895
Mean	6.33333333333333	AfrAmr	0.15084553407264895
3rd Qu.	9.75	AfrAmr	0.15084553407264895
Max.	11	AfrAmr	0.15084553407264895
Min.	0	EurAmr	0.15084553407264895
1st Qu.	1	EurAmr	0.15084553407264895
Median	2	EurAmr	0.15084553407264895
Mean	3.30701754385965	EurAmr	0.15084553407264895
3rd Qu.	5	EurAmr	0.15084553407264895
Max.	16	EurAmr	0.15084553407264895
