Values	total	status	pValue
Min.	0	NS	0.07358387237502959
1st Qu.	0	NS	0.07358387237502959
Median	1	NS	0.07358387237502959
Mean	0.966101694915254	NS	0.07358387237502959
3rd Qu.	1.5	NS	0.07358387237502959
Max.	6	NS	0.07358387237502959
Min.	0	S	0.07358387237502959
1st Qu.	0	S	0.07358387237502959
Median	1	S	0.07358387237502959
Mean	1.41791044776119	S	0.07358387237502959
3rd Qu.	2	S	0.07358387237502959
Max.	5	S	0.07358387237502959
