Values	total	status	pValue
Min.	0	M	0.7670969740860025
1st Qu.	0.25	M	0.7670969740860025
Median	1	M	0.7670969740860025
Mean	1.52380952380952	M	0.7670969740860025
3rd Qu.	2	M	0.7670969740860025
Max.	6	M	0.7670969740860025
Min.	0	F	0.7670969740860025
1st Qu.	1	F	0.7670969740860025
Median	1	F	0.7670969740860025
Mean	2.36	F	0.7670969740860025
3rd Qu.	2	F	0.7670969740860025
Max.	22	F	0.7670969740860025
