Values	total	status	pValue
Min.	0	M	0.9351418242564848
1st Qu.	2	M	0.9351418242564848
Median	6	M	0.9351418242564848
Mean	13.952380952381	M	0.9351418242564848
3rd Qu.	14.5	M	0.9351418242564848
Max.	189	M	0.9351418242564848
Min.	0	F	0.9351418242564848
1st Qu.	2	F	0.9351418242564848
Median	6	F	0.9351418242564848
Mean	12	F	0.9351418242564848
3rd Qu.	16.25	F	0.9351418242564848
Max.	97	F	0.9351418242564848
