Values	total	status	pValue
Min.	6	female	0.800401747575523
1st Qu.	49	female	0.800401747575523
Median	73	female	0.800401747575523
Mean	183.36	female	0.800401747575523
3rd Qu.	102	female	0.800401747575523
Max.	2506	female	0.800401747575523
Min.	2	male	0.800401747575523
1st Qu.	43.75	male	0.800401747575523
Median	67.5	male	0.800401747575523
Mean	82.4047619047619	male	0.800401747575523
3rd Qu.	115	male	0.800401747575523
Max.	339	male	0.800401747575523
