Values	total	status	pValue
Min.	2	female	0.153542250937837
1st Qu.	2	female	0.153542250937837
Median	2.5	female	0.153542250937837
Mean	13	female	0.153542250937837
3rd Qu.	13.5	female	0.153542250937837
Max.	45	female	0.153542250937837
Min.	13	male	0.153542250937837
1st Qu.	20	male	0.153542250937837
Median	33	male	0.153542250937837
Mean	29.2857142857143	male	0.153542250937837
3rd Qu.	34	male	0.153542250937837
Max.	51	male	0.153542250937837
