Values	total	status	pValue
Min.	0	NS	0.8125126024456005
1st Qu.	0	NS	0.8125126024456005
Median	1	NS	0.8125126024456005
Mean	1.44262295081967	NS	0.8125126024456005
3rd Qu.	2	NS	0.8125126024456005
Max.	15	NS	0.8125126024456005
Min.	0	S	0.8125126024456005
1st Qu.	0	S	0.8125126024456005
Median	1	S	0.8125126024456005
Mean	1.54545454545455	S	0.8125126024456005
3rd Qu.	2	S	0.8125126024456005
Max.	10	S	0.8125126024456005
