Values	total	status	pValue
Min.	1	M	0.6713732405408726
1st Qu.	1	M	0.6713732405408726
Median	1.5	M	0.6713732405408726
Mean	2.66666666666667	M	0.6713732405408726
3rd Qu.	4.25	M	0.6713732405408726
Max.	6	M	0.6713732405408726
Min.	1	F	0.6713732405408726
1st Qu.	1	F	0.6713732405408726
Median	1	F	0.6713732405408726
Mean	2	F	0.6713732405408726
3rd Qu.	2.5	F	0.6713732405408726
Max.	4	F	0.6713732405408726
