Values	total	status	pValue
Min.	0	M	0.03797798968947492
1st Qu.	1	M	0.03797798968947492
Median	3	M	0.03797798968947492
Mean	6.41304347826087	M	0.03797798968947492
3rd Qu.	8.25	M	0.03797798968947492
Max.	49	M	0.03797798968947492
Min.	0	F	0.03797798968947492
1st Qu.	4	F	0.03797798968947492
Median	9	F	0.03797798968947492
Mean	9.27777777777778	F	0.03797798968947492
3rd Qu.	15	F	0.03797798968947492
Max.	21	F	0.03797798968947492
