Values	total	status	pValue
Min.	1	M	0.7217136076024104
1st Qu.	11	M	0.7217136076024104
Median	14	M	0.7217136076024104
Mean	16.8530612244898	M	0.7217136076024104
3rd Qu.	19	M	0.7217136076024104
Max.	260	M	0.7217136076024104
Min.	2	F	0.7217136076024104
1st Qu.	10	F	0.7217136076024104
Median	14	F	0.7217136076024104
Mean	16.7647058823529	F	0.7217136076024104
3rd Qu.	20	F	0.7217136076024104
Max.	129	F	0.7217136076024104
