Values	total	status	pValue
Min.	1	M	0.8155943308761869
1st Qu.	2	M	0.8155943308761869
Median	4	M	0.8155943308761869
Mean	5.83333333333333	M	0.8155943308761869
3rd Qu.	7.75	M	0.8155943308761869
Max.	18	M	0.8155943308761869
Min.	0	F	0.8155943308761869
1st Qu.	1	F	0.8155943308761869
Median	7	F	0.8155943308761869
Mean	7.5	F	0.8155943308761869
3rd Qu.	12	F	0.8155943308761869
Max.	18	F	0.8155943308761869
