Values	total	status	pValue
Min.	10	M	1
1st Qu.	36	M	1
Median	45	M	1
Mean	64.8888888888889	M	1
3rd Qu.	71	M	1
Max.	205	M	1
Min.	3	F	1
1st Qu.	29	F	1
Median	44	F	1
Mean	90.4	F	1
3rd Qu.	168	F	1
Max.	208	F	1
