Values	total	status	pValue
Min.	8	M	0.9030183730920769
1st Qu.	14	M	0.9030183730920769
Median	18.5	M	0.9030183730920769
Mean	28.6666666666667	M	0.9030183730920769
3rd Qu.	32.5	M	0.9030183730920769
Max.	126	M	0.9030183730920769
Min.	9	F	0.9030183730920769
1st Qu.	10.75	F	0.9030183730920769
Median	21.5	F	0.9030183730920769
Mean	24.125	F	0.9030183730920769
3rd Qu.	35.25	F	0.9030183730920769
Max.	47	F	0.9030183730920769
