Values	total	status	pValue
Min.	0	M	0.17354508687145445
1st Qu.	2	M	0.17354508687145445
Median	4	M	0.17354508687145445
Mean	3.92	M	0.17354508687145445
3rd Qu.	5	M	0.17354508687145445
Max.	11	M	0.17354508687145445
Min.	0	F	0.17354508687145445
1st Qu.	2.5	F	0.17354508687145445
Median	6.5	F	0.17354508687145445
Mean	5.9	F	0.17354508687145445
3rd Qu.	8.75	F	0.17354508687145445
Max.	13	F	0.17354508687145445
