Values	total	status	pValue
Min.	0	M	0.8748110903986838
1st Qu.	1	M	0.8748110903986838
Median	2	M	0.8748110903986838
Mean	2.59259259259259	M	0.8748110903986838
3rd Qu.	4	M	0.8748110903986838
Max.	10	M	0.8748110903986838
Min.	0	F	0.8748110903986838
1st Qu.	1	F	0.8748110903986838
Median	2	F	0.8748110903986838
Mean	2.80833333333333	F	0.8748110903986838
3rd Qu.	4	F	0.8748110903986838
Max.	19	F	0.8748110903986838
