Values	total	status	pValue
Min.	0	M	0.4357640866086582
1st Qu.	3.5	M	0.4357640866086582
Median	7	M	0.4357640866086582
Mean	17.5079365079365	M	0.4357640866086582
3rd Qu.	23	M	0.4357640866086582
Max.	204	M	0.4357640866086582
Min.	0	F	0.4357640866086582
1st Qu.	2	F	0.4357640866086582
Median	7	F	0.4357640866086582
Mean	14.65	F	0.4357640866086582
3rd Qu.	19.25	F	0.4357640866086582
Max.	114	F	0.4357640866086582
