Values	total	status	pValue
Min.	5	M	0.029950393548283372
1st Qu.	20	M	0.029950393548283372
Median	29	M	0.029950393548283372
Mean	30.3846153846154	M	0.029950393548283372
3rd Qu.	33.5	M	0.029950393548283372
Max.	117	M	0.029950393548283372
Min.	22	F	0.029950393548283372
1st Qu.	29.5	F	0.029950393548283372
Median	34	F	0.029950393548283372
Mean	38.0714285714286	F	0.029950393548283372
3rd Qu.	41.25	F	0.029950393548283372
Max.	78	F	0.029950393548283372
