Values	total	status	pValue
Min.	0	M	0.18843901570228302
1st Qu.	3	M	0.18843901570228302
Median	9	M	0.18843901570228302
Mean	26.8387096774194	M	0.18843901570228302
3rd Qu.	29	M	0.18843901570228302
Max.	196	M	0.18843901570228302
Min.	0	F	0.18843901570228302
1st Qu.	1	F	0.18843901570228302
Median	4	F	0.18843901570228302
Mean	14.35	F	0.18843901570228302
3rd Qu.	13.25	F	0.18843901570228302
Max.	105	F	0.18843901570228302
