Values	total	status	pValue
Min.	2	NS	1
1st Qu.	2	NS	1
Median	2	NS	1
Mean	2	NS	1
3rd Qu.	2	NS	1
Max.	2	NS	1
Min.	4	S	1
1st Qu.	4	S	1
Median	4	S	1
Mean	4	S	1
3rd Qu.	4	S	1
Max.	4	S	1
