Values	total	status	pValue
Min.	0	NS	0.32026931069634085
1st Qu.	1.5	NS	0.32026931069634085
Median	7	NS	0.32026931069634085
Mean	7.71428571428571	NS	0.32026931069634085
3rd Qu.	11	NS	0.32026931069634085
Max.	22	NS	0.32026931069634085
Min.	0	S	0.32026931069634085
1st Qu.	8	S	0.32026931069634085
Median	9	S	0.32026931069634085
Mean	14.4615384615385	S	0.32026931069634085
3rd Qu.	18	S	0.32026931069634085
Max.	53	S	0.32026931069634085
