Values	total	status	pValue
Min.	2	NS	0.771115060173916
1st Qu.	20	NS	0.771115060173916
Median	31	NS	0.771115060173916
Mean	40.1052631578947	NS	0.771115060173916
3rd Qu.	43.75	NS	0.771115060173916
Max.	183	NS	0.771115060173916
Min.	0	S	0.771115060173916
1st Qu.	22	S	0.771115060173916
Median	29	S	0.771115060173916
Mean	46.3990825688073	S	0.771115060173916
3rd Qu.	41.75	S	0.771115060173916
Max.	1223	S	0.771115060173916
