Values	total	status	pValue
Min.	0	NS	0.5181124471685783
1st Qu.	18	NS	0.5181124471685783
Median	31	NS	0.5181124471685783
Mean	41.9655172413793	NS	0.5181124471685783
3rd Qu.	55	NS	0.5181124471685783
Max.	192	NS	0.5181124471685783
Min.	0	S	0.5181124471685783
1st Qu.	20	S	0.5181124471685783
Median	34	S	0.5181124471685783
Mean	46.3397129186603	S	0.5181124471685783
3rd Qu.	60	S	0.5181124471685783
Max.	435	S	0.5181124471685783
