Values	total	status	pValue
Min.	1	NS	0.39566582142536594
1st Qu.	17.5	NS	0.39566582142536594
Median	24	NS	0.39566582142536594
Mean	23.25	NS	0.39566582142536594
3rd Qu.	29.75	NS	0.39566582142536594
Max.	44	NS	0.39566582142536594
Min.	0	S	0.39566582142536594
1st Qu.	27.5	S	0.39566582142536594
Median	31	S	0.39566582142536594
Mean	29.2727272727273	S	0.39566582142536594
3rd Qu.	35	S	0.39566582142536594
Max.	47	S	0.39566582142536594
