Values	total	status	pValue
Min.	0	NS	6.02879057784561e-8
1st Qu.	1	NS	6.02879057784561e-8
Median	3	NS	6.02879057784561e-8
Mean	6.10759493670886	NS	6.02879057784561e-8
3rd Qu.	7	NS	6.02879057784561e-8
Max.	87	NS	6.02879057784561e-8
Min.	0	S	6.02879057784561e-8
1st Qu.	3	S	6.02879057784561e-8
Median	5	S	6.02879057784561e-8
Mean	7.82954545454545	S	6.02879057784561e-8
3rd Qu.	11.25	S	6.02879057784561e-8
Max.	40	S	6.02879057784561e-8
