Values	total	status	pValue
Min.	0	NS	6.425474961465395e-10
1st Qu.	2	NS	6.425474961465395e-10
Median	5	NS	6.425474961465395e-10
Mean	9.88607594936709	NS	6.425474961465395e-10
3rd Qu.	11	NS	6.425474961465395e-10
Max.	128	NS	6.425474961465395e-10
Min.	0	S	6.425474961465395e-10
1st Qu.	5	S	6.425474961465395e-10
Median	10	S	6.425474961465395e-10
Mean	14.1164772727273	S	6.425474961465395e-10
3rd Qu.	20	S	6.425474961465395e-10
Max.	75	S	6.425474961465395e-10
