Values	total	status	pValue
Min.	0	NS	0.37504809712016357
1st Qu.	5	NS	0.37504809712016357
Median	6	NS	0.37504809712016357
Mean	9.33333333333333	NS	0.37504809712016357
3rd Qu.	12	NS	0.37504809712016357
Max.	22	NS	0.37504809712016357
Min.	6	S	0.37504809712016357
1st Qu.	8.5	S	0.37504809712016357
Median	10.5	S	0.37504809712016357
Mean	11.6666666666667	S	0.37504809712016357
3rd Qu.	14.75	S	0.37504809712016357
Max.	19	S	0.37504809712016357
