Values	total	status	pValue
Min.	0	NS	0.17479042213072324
1st Qu.	1	NS	0.17479042213072324
Median	3	NS	0.17479042213072324
Mean	3.28571428571429	NS	0.17479042213072324
3rd Qu.	4	NS	0.17479042213072324
Max.	11	NS	0.17479042213072324
Min.	0	S	0.17479042213072324
1st Qu.	2	S	0.17479042213072324
Median	3	S	0.17479042213072324
Mean	4.01408450704225	S	0.17479042213072324
3rd Qu.	5	S	0.17479042213072324
Max.	17	S	0.17479042213072324
