Values	total	status	pValue
Min.	1	NS	0.03319559820015268
1st Qu.	4	NS	0.03319559820015268
Median	9	NS	0.03319559820015268
Mean	11.4285714285714	NS	0.03319559820015268
3rd Qu.	15.5	NS	0.03319559820015268
Max.	38	NS	0.03319559820015268
Min.	0	S	0.03319559820015268
1st Qu.	8	S	0.03319559820015268
Median	14	S	0.03319559820015268
Mean	15.6266666666667	S	0.03319559820015268
3rd Qu.	19.5	S	0.03319559820015268
Max.	68	S	0.03319559820015268
