Values	total	status	pValue
Min.	0	NS	0.46957028222203434
1st Qu.	0	NS	0.46957028222203434
Median	0	NS	0.46957028222203434
Mean	0.771084337349398	NS	0.46957028222203434
3rd Qu.	1	NS	0.46957028222203434
Max.	6	NS	0.46957028222203434
Min.	0	S	0.46957028222203434
1st Qu.	0	S	0.46957028222203434
Median	0	S	0.46957028222203434
Mean	16.8205128205128	S	0.46957028222203434
3rd Qu.	1	S	0.46957028222203434
Max.	636	S	0.46957028222203434
