Values	total	status	pValue
Min.	5	NS	0.6459313952125478
1st Qu.	14.75	NS	0.6459313952125478
Median	20	NS	0.6459313952125478
Mean	17	NS	0.6459313952125478
3rd Qu.	22.25	NS	0.6459313952125478
Max.	23	NS	0.6459313952125478
Min.	0	S	0.6459313952125478
1st Qu.	12	S	0.6459313952125478
Median	16	S	0.6459313952125478
Mean	15.6363636363636	S	0.6459313952125478
3rd Qu.	20.5	S	0.6459313952125478
Max.	23	S	0.6459313952125478
