Values	total	status	pValue
Min.	0	NS	0.7547127856233931
1st Qu.	1.5	NS	0.7547127856233931
Median	3	NS	0.7547127856233931
Mean	9.33333333333333	NS	0.7547127856233931
3rd Qu.	14	NS	0.7547127856233931
Max.	25	NS	0.7547127856233931
Min.	1	S	0.7547127856233931
1st Qu.	3	S	0.7547127856233931
Median	6	S	0.7547127856233931
Mean	6.18181818181818	S	0.7547127856233931
3rd Qu.	9	S	0.7547127856233931
Max.	14	S	0.7547127856233931
