Values	total	status	pValue
Min.	0	M	0.023577388118063907
1st Qu.	3	M	0.023577388118063907
Median	5	M	0.023577388118063907
Mean	7.48913043478261	M	0.023577388118063907
3rd Qu.	9	M	0.023577388118063907
Max.	47	M	0.023577388118063907
Min.	3	F	0.023577388118063907
1st Qu.	5.25	F	0.023577388118063907
Median	9.5	F	0.023577388118063907
Mean	10.0555555555556	F	0.023577388118063907
3rd Qu.	13	F	0.023577388118063907
Max.	21	F	0.023577388118063907
