Values	total	status	pValue
Min.	0	M	0.0012319602566344273
1st Qu.	5	M	0.0012319602566344273
Median	8	M	0.0012319602566344273
Mean	8.37560975609756	M	0.0012319602566344273
3rd Qu.	11	M	0.0012319602566344273
Max.	21	M	0.0012319602566344273
Min.	0	F	0.0012319602566344273
1st Qu.	3	F	0.0012319602566344273
Median	5.5	F	0.0012319602566344273
Mean	6.93421052631579	F	0.0012319602566344273
3rd Qu.	10	F	0.0012319602566344273
Max.	41	F	0.0012319602566344273
