Values	total	status	pValue
Min.	0	M	0.010300139009022328
1st Qu.	15	M	0.010300139009022328
Median	25	M	0.010300139009022328
Mean	83.9749103942652	M	0.010300139009022328
3rd Qu.	41	M	0.010300139009022328
Max.	2472	M	0.010300139009022328
Min.	0	F	0.010300139009022328
1st Qu.	16	F	0.010300139009022328
Median	31	F	0.010300139009022328
Mean	112.549019607843	F	0.010300139009022328
3rd Qu.	147	F	0.010300139009022328
Max.	797	F	0.010300139009022328
