Values	total	status	pValue
Min.	3	M	0.8340612318394813
1st Qu.	21	M	0.8340612318394813
Median	31	M	0.8340612318394813
Mean	38.7540983606557	M	0.8340612318394813
3rd Qu.	44	M	0.8340612318394813
Max.	232	M	0.8340612318394813
Min.	3	F	0.8340612318394813
1st Qu.	22.75	F	0.8340612318394813
Median	32	F	0.8340612318394813
Mean	35.0833333333333	F	0.8340612318394813
3rd Qu.	48	F	0.8340612318394813
Max.	90	F	0.8340612318394813
