Values	total	status	pValue
Min.	0	M	0.01086660549412206
1st Qu.	4.75	M	0.01086660549412206
Median	9.5	M	0.01086660549412206
Mean	16.3804347826087	M	0.01086660549412206
3rd Qu.	19.75	M	0.01086660549412206
Max.	197	M	0.01086660549412206
Min.	4	F	0.01086660549412206
1st Qu.	11.75	F	0.01086660549412206
Median	21.5	F	0.01086660549412206
Mean	25.1666666666667	F	0.01086660549412206
3rd Qu.	32	F	0.01086660549412206
Max.	76	F	0.01086660549412206
