Values	total	status	pValue
Min.	0	M	0.7424750565693772
1st Qu.	0.25	M	0.7424750565693772
Median	1.5	M	0.7424750565693772
Mean	2.33333333333333	M	0.7424750565693772
3rd Qu.	4.25	M	0.7424750565693772
Max.	6	M	0.7424750565693772
Min.	0	F	0.7424750565693772
1st Qu.	0.75	F	0.7424750565693772
Median	2	F	0.7424750565693772
Mean	3	F	0.7424750565693772
3rd Qu.	4.5	F	0.7424750565693772
Max.	9	F	0.7424750565693772
