Values	total	status	pValue
Min.	0	M	0.14453225835583333
1st Qu.	1	M	0.14453225835583333
Median	2	M	0.14453225835583333
Mean	17.0588235294118	M	0.14453225835583333
3rd Qu.	4	M	0.14453225835583333
Max.	256	M	0.14453225835583333
Min.	0	F	0.14453225835583333
1st Qu.	0	F	0.14453225835583333
Median	1	F	0.14453225835583333
Mean	1.14285714285714	F	0.14453225835583333
3rd Qu.	1.5	F	0.14453225835583333
Max.	4	F	0.14453225835583333
