Values	total	status	pValue
Min.	0	M	0.005740335770621771
1st Qu.	5.75	M	0.005740335770621771
Median	10.5	M	0.005740335770621771
Mean	22.25	M	0.005740335770621771
3rd Qu.	31.5	M	0.005740335770621771
Max.	170	M	0.005740335770621771
Min.	5	F	0.005740335770621771
1st Qu.	20	F	0.005740335770621771
Median	40	F	0.005740335770621771
Mean	36.2222222222222	F	0.005740335770621771
3rd Qu.	46.75	F	0.005740335770621771
Max.	89	F	0.005740335770621771
