Values	total	status	pValue
Min.	0	M	0.6064476058748656
1st Qu.	1	M	0.6064476058748656
Median	2	M	0.6064476058748656
Mean	2.19444444444444	M	0.6064476058748656
3rd Qu.	3	M	0.6064476058748656
Max.	8	M	0.6064476058748656
Min.	0	F	0.6064476058748656
1st Qu.	1.75	F	0.6064476058748656
Median	2	F	0.6064476058748656
Mean	2.375	F	0.6064476058748656
3rd Qu.	2.25	F	0.6064476058748656
Max.	7	F	0.6064476058748656
