variant_classification	pValue	Cancer	Pipeline	sig	loc
3'UTR	0.5394796575773866	LUSC	somaticsniper	0	1
5'UTR	0.5988955058774175	LUSC	somaticsniper	0	1
Missense_Mutation	0.9491559511568988	LUSC	somaticsniper	0	1
Nonsense_Mutation	0.7459854512588335	LUSC	somaticsniper	0	1
Silent	0.8140837331599626	LUSC	somaticsniper	0	1
