Values	total	status	pValue
Min.	0	M	0.005812486889852149
1st Qu.	17	M	0.005812486889852149
Median	29	M	0.005812486889852149
Mean	39.3798449612403	M	0.005812486889852149
3rd Qu.	50	M	0.005812486889852149
Max.	220	M	0.005812486889852149
Min.	0	F	0.005812486889852149
1st Qu.	11	F	0.005812486889852149
Median	21	F	0.005812486889852149
Mean	31.0892857142857	F	0.005812486889852149
3rd Qu.	39.5	F	0.005812486889852149
Max.	256	F	0.005812486889852149
