Values	total	status	pValue
Min.	0	M	0.2684029867634087
1st Qu.	10	M	0.2684029867634087
Median	15	M	0.2684029867634087
Mean	19.6581632653061	M	0.2684029867634087
3rd Qu.	24	M	0.2684029867634087
Max.	182	M	0.2684029867634087
Min.	0	F	0.2684029867634087
1st Qu.	8	F	0.2684029867634087
Median	13	F	0.2684029867634087
Mean	18.0166666666667	F	0.2684029867634087
3rd Qu.	22.25	F	0.2684029867634087
Max.	98	F	0.2684029867634087
