Values	total	status	pValue
Min.	0	M	0.05805366249317446
1st Qu.	1	M	0.05805366249317446
Median	5	M	0.05805366249317446
Mean	14.8723404255319	M	0.05805366249317446
3rd Qu.	11.5	M	0.05805366249317446
Max.	611	M	0.05805366249317446
Min.	0	F	0.05805366249317446
1st Qu.	3	F	0.05805366249317446
Median	7	F	0.05805366249317446
Mean	11.4736842105263	F	0.05805366249317446
3rd Qu.	17	F	0.05805366249317446
Max.	62	F	0.05805366249317446
