Values	total	status	pValue
Min.	0	M	0.010930312535914274
1st Qu.	2	M	0.010930312535914274
Median	4	M	0.010930312535914274
Mean	4.15121951219512	M	0.010930312535914274
3rd Qu.	6	M	0.010930312535914274
Max.	15	M	0.010930312535914274
Min.	0	F	0.010930312535914274
1st Qu.	1	F	0.010930312535914274
Median	3	F	0.010930312535914274
Mean	3.39473684210526	F	0.010930312535914274
3rd Qu.	5	F	0.010930312535914274
Max.	18	F	0.010930312535914274
