Values	total	status	pValue
Min.	0	M	0.8661557301993476
1st Qu.	1	M	0.8661557301993476
Median	2	M	0.8661557301993476
Mean	3.23376623376623	M	0.8661557301993476
3rd Qu.	4	M	0.8661557301993476
Max.	19	M	0.8661557301993476
Min.	0	F	0.8661557301993476
1st Qu.	1	F	0.8661557301993476
Median	3	F	0.8661557301993476
Mean	3.43333333333333	F	0.8661557301993476
3rd Qu.	4.75	F	0.8661557301993476
Max.	13	F	0.8661557301993476
