Values	total	status	pValue
Min.	0	M	0.8307418916022244
1st Qu.	1.75	M	0.8307418916022244
Median	5	M	0.8307418916022244
Mean	10.9722222222222	M	0.8307418916022244
3rd Qu.	12.25	M	0.8307418916022244
Max.	75	M	0.8307418916022244
Min.	0	F	0.8307418916022244
1st Qu.	1.75	F	0.8307418916022244
Median	4	F	0.8307418916022244
Mean	7.375	F	0.8307418916022244
3rd Qu.	11.5	F	0.8307418916022244
Max.	22	F	0.8307418916022244
