Values	total	status	pValue
Min.	0	M	0.7933503971548239
1st Qu.	0	M	0.7933503971548239
Median	2	M	0.7933503971548239
Mean	2.19753086419753	M	0.7933503971548239
3rd Qu.	3	M	0.7933503971548239
Max.	11	M	0.7933503971548239
Min.	0	F	0.7933503971548239
1st Qu.	1	F	0.7933503971548239
Median	1	F	0.7933503971548239
Mean	2.56521739130435	F	0.7933503971548239
3rd Qu.	3	F	0.7933503971548239
Max.	21	F	0.7933503971548239
