Values	total	status	pValue
Min.	0	M	0.057426564400815276
1st Qu.	1	M	0.057426564400815276
Median	2	M	0.057426564400815276
Mean	2.51086956521739	M	0.057426564400815276
3rd Qu.	4	M	0.057426564400815276
Max.	11	M	0.057426564400815276
Min.	1	F	0.057426564400815276
1st Qu.	2	F	0.057426564400815276
Median	2.5	F	0.057426564400815276
Mean	3.55555555555556	F	0.057426564400815276
3rd Qu.	4	F	0.057426564400815276
Max.	9	F	0.057426564400815276
