Values	total	status	pValue
Min.	0	M	0.6849166271299663
1st Qu.	0	M	0.6849166271299663
Median	1	M	0.6849166271299663
Mean	1.79710144927536	M	0.6849166271299663
3rd Qu.	2	M	0.6849166271299663
Max.	20	M	0.6849166271299663
Min.	0	F	0.6849166271299663
1st Qu.	0	F	0.6849166271299663
Median	1	F	0.6849166271299663
Mean	2	F	0.6849166271299663
3rd Qu.	2	F	0.6849166271299663
Max.	17	F	0.6849166271299663
