Values	total	status	pValue
Min.	0	M	0.12360107221636872
1st Qu.	0	M	0.12360107221636872
Median	1	M	0.12360107221636872
Mean	0.942028985507246	M	0.12360107221636872
3rd Qu.	1	M	0.12360107221636872
Max.	5	M	0.12360107221636872
Min.	0	F	0.12360107221636872
1st Qu.	0	F	0.12360107221636872
Median	0	F	0.12360107221636872
Mean	1.9622641509434	F	0.12360107221636872
3rd Qu.	1	F	0.12360107221636872
Max.	76	F	0.12360107221636872
