Values	total	status	pValue
Min.	21	female	0.3709906181930716
1st Qu.	89	female	0.3709906181930716
Median	106	female	0.3709906181930716
Mean	225.32	female	0.3709906181930716
3rd Qu.	188	female	0.3709906181930716
Max.	2547	female	0.3709906181930716
Min.	15	male	0.3709906181930716
1st Qu.	72.75	male	0.3709906181930716
Median	101.5	male	0.3709906181930716
Mean	116.071428571429	male	0.3709906181930716
3rd Qu.	150	male	0.3709906181930716
Max.	440	male	0.3709906181930716
