Values	total	status	pValue
Min.	0	NS	9.123090930149709e-6
1st Qu.	1	NS	9.123090930149709e-6
Median	5	NS	9.123090930149709e-6
Mean	23.9397590361446	NS	9.123090930149709e-6
3rd Qu.	35.5	NS	9.123090930149709e-6
Max.	209	NS	9.123090930149709e-6
Min.	0	S	9.123090930149709e-6
1st Qu.	9	S	9.123090930149709e-6
Median	24	S	9.123090930149709e-6
Mean	44.0190476190476	S	9.123090930149709e-6
3rd Qu.	65	S	9.123090930149709e-6
Max.	238	S	9.123090930149709e-6
