Values	total	status	pValue
Min.	0	NS	1.657952824200755e-4
1st Qu.	1	NS	1.657952824200755e-4
Median	3	NS	1.657952824200755e-4
Mean	21.1803278688525	NS	1.657952824200755e-4
3rd Qu.	32	NS	1.657952824200755e-4
Max.	208	NS	1.657952824200755e-4
Min.	0	S	1.657952824200755e-4
1st Qu.	7	S	1.657952824200755e-4
Median	22.5	S	1.657952824200755e-4
Mean	39.2909090909091	S	1.657952824200755e-4
3rd Qu.	52	S	1.657952824200755e-4
Max.	487	S	1.657952824200755e-4
