Values	total	status	pValue
Min.	0	NS	0.007542984121640249
1st Qu.	1	NS	0.007542984121640249
Median	3	NS	0.007542984121640249
Mean	4	NS	0.007542984121640249
3rd Qu.	6	NS	0.007542984121640249
Max.	12	NS	0.007542984121640249
Min.	0	S	0.007542984121640249
1st Qu.	3	S	0.007542984121640249
Median	5	S	0.007542984121640249
Mean	5.51162790697674	S	0.007542984121640249
3rd Qu.	8	S	0.007542984121640249
Max.	12	S	0.007542984121640249
