Values	total	status	pValue
Min.	0	NS	3.4781873964489287e-4
1st Qu.	1	NS	3.4781873964489287e-4
Median	2	NS	3.4781873964489287e-4
Mean	3.86486486486486	NS	3.4781873964489287e-4
3rd Qu.	4	NS	3.4781873964489287e-4
Max.	32	NS	3.4781873964489287e-4
Min.	0	S	3.4781873964489287e-4
1st Qu.	1	S	3.4781873964489287e-4
Median	3	S	3.4781873964489287e-4
Mean	5.51351351351351	S	3.4781873964489287e-4
3rd Qu.	5.75	S	3.4781873964489287e-4
Max.	123	S	3.4781873964489287e-4
