Values	total	status	pValue
Min.	0	NS	0.8147338777256496
1st Qu.	2	NS	0.8147338777256496
Median	4	NS	0.8147338777256496
Mean	8	NS	0.8147338777256496
3rd Qu.	12	NS	0.8147338777256496
Max.	20	NS	0.8147338777256496
Min.	0	S	0.8147338777256496
1st Qu.	4	S	0.8147338777256496
Median	6	S	0.8147338777256496
Mean	7.45454545454545	S	0.8147338777256496
3rd Qu.	11.5	S	0.8147338777256496
Max.	15	S	0.8147338777256496
