Values	total	status	pValue
Min.	1	NS	0.2
1st Qu.	1.25	NS	0.2
Median	1.5	NS	0.2
Mean	1.5	NS	0.2
3rd Qu.	1.75	NS	0.2
Max.	2	NS	0.2
Min.	14	S	0.2
1st Qu.	27	S	0.2
Median	40	S	0.2
Mean	34	S	0.2
3rd Qu.	44	S	0.2
Max.	48	S	0.2
