Values	total	status	pValue
Min.	0	NS	0.7032727811052387
1st Qu.	0	NS	0.7032727811052387
Median	0	NS	0.7032727811052387
Mean	0.666666666666667	NS	0.7032727811052387
3rd Qu.	2	NS	0.7032727811052387
Max.	2	NS	0.7032727811052387
Min.	0	S	0.7032727811052387
1st Qu.	0	S	0.7032727811052387
Median	0	S	0.7032727811052387
Mean	1.33333333333333	S	0.7032727811052387
3rd Qu.	2	S	0.7032727811052387
Max.	10	S	0.7032727811052387
